TIME,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
2018/4/21 18:14,5284,2,85,31.46,4.34028,85,-172,1476950,0,30.31
2018/4/21 18:24,5284,2,85,31.46,4.34028,85,-172,1476950,0,30.31
2018/4/21 18:34,5284,2,85,31.41,4.34028,85,-172,1476950,0,30.26
2018/4/21 18:44,5284,2,85,31.39,4.34028,85,-172,1476950,0,30.21
2018/4/21 18:54,5284,2,85,31.36,4.34028,85,-172,1476950,0,30.21
2018/4/21 19:04,5284,2,85,31.34,4.34028,85,-154,1476950,0,30.19
2018/4/21 19:14,5284,2,85,31.31,4.34028,85,-154,1476950,0,30.14
2018/4/21 19:24,5284,2,85,31.27,4.34028,85,-202,1476950,0,30.11
2018/4/21 19:34,5284,2,85,31.27,4.34028,85,-172,1476950,0,30.09
2018/4/21 19:44,5284,2,85,31.24,4.34028,85,-190,1476950,0,30.06
2018/4/21 19:54,5284,2,85,31.24,4.34028,85,-154,1476950,0,30.04
2018/4/21 20:04,5284,2,85,31.19,4.34028,85,-154,1476950,0,30.01
2018/4/21 20:14,5284,2,85,31.19,4.34028,85,-172,1476950,0,30.01
2018/4/21 20:24,5284,2,85,31.17,4.34028,85,-118,1476950,0,30.01
2018/4/21 20:34,5284,2,85,31.12,4.34028,85,-100,1476950,0,29.97
2018/4/21 20:44,5284,2,85,31.09,4.34028,85,-64,1476950,0,29.94
2018/4/21 20:54,5284,2,85,31.09,4.34028,85,-46,1476950,0,29.94
2018/4/21 21:04,5284,2,85,31.07,4.34028,85,-100,1476950,0,29.92
2018/4/21 21:14,5284,2,85,31.04,4.34028,85,-292,1476950,0,29.92
2018/4/21 21:24,5284,2,85,31.04,4.34028,85,-412,1476950,0,29.92
2018/4/21 21:34,5284,2,85,31.02,4.34028,85,-484,1476950,0,29.89
2018/4/21 21:44,5284,2,85,31,4.34028,85,-412,1476950,0,29.87
2018/4/21 21:54,5284,2,85,30.97,4.34028,85,-376,1476950,0,29.84
2018/4/21 22:04,5284,2,85,30.92,4.34028,85,-274,1476950,0,29.84
2018/4/21 22:14,5284,2,85,30.92,4.34028,85,-220,1476950,0,29.79
2018/4/21 22:24,5284,2,85,30.9,4.34028,85,-172,1476950,0,29.77
2018/4/21 22:34,5284,2,85,30.87,4.34028,85,-202,1476950,0,29.77
2018/4/21 22:44,5284,2,85,30.87,4.34028,85,-190,1476950,0,29.74
2018/4/21 22:54,5284,2,85,30.85,4.34028,85,-136,1476950,0,29.72
2018/4/21 23:04,58,0,85,32.3,4.34028,85,-2722,1477020,0,29.77
2018/4/21 23:14,659,1,85,42.15,4.34028,85,-3088,1477640,0,36
2018/4/21 23:24,1254,1,85,49.96,4.34028,85,-3190,1478250,0,40.77
2018/4/21 23:34,1809,1,85,55.27,4.34028,85,-3292,1478850,0,43.85
2018/4/21 23:44,2201,1,85,60.14,4.34028,85,-3382,1479430,0,45.45
2018/4/21 23:54,2805,1,85,64.45,4.34028,85,-3436,1480080,0,46.83
2018/4/22 0:04,3403,1,85,68.35,4.34028,85,-3448,1480680,0,50.06
2018/4/22 0:14,4005,1,85,72.07,4.34028,85,-3502,1481300,0,51.37
2018/4/22 0:24,4604,1,85,75.33,4.34028,85,-3556,1481930,0,52.85
2018/4/22 0:34,5203,1,85,78.26,4.34028,85,-3622,1482530,0,55.34
2018/4/22 0:44,5806,1,85,80.93,4.34028,85,-3658,1483150,0,56.8
2018/4/22 0:54,6406,1,85,83.42,4.34028,85,-3730,1483780,0,57.47
2018/4/22 1:04,7002,1,85,85.53,4.34028,85,-3796,1484380,0,58.6
2018/4/22 1:14,7604,1,85,87.38,4.34028,85,-3850,1484970,0,60.27
2018/4/22 1:24,8204,1,85,88.93,4.34028,85,-3904,1485560,0,61.65
2018/4/22 1:34,8804,1,85,90.41,4.34028,85,-3970,1486140,0,63.24
2018/4/22 1:44,9406,1,85,91.9,4.34028,85,-4042,1486730,0,64.2
2018/4/22 1:54,10005,1,85,93.1,4.34028,85,-4096,1487320,0,64.7
2018/4/22 2:04,10606,1,85,94.17,4.34028,85,-4162,1487920,0,64.52
2018/4/22 2:14,11204,1,85,95.2,4.34028,85,-4252,1488530,0,64.77
2018/4/22 2:24,11802,1,85,96.13,4.34028,85,-4318,1489100,0,64.57
2018/4/22 2:34,12405,1,85,96.96,4.34028,85,-4390,1489700,0,64.57
2018/4/22 2:44,13004,1,85,97.83,4.34028,85,-4474,1490300,0,64.77
2018/4/22 2:54,13604,1,85,98.53,4.34028,85,-4546,1490910,0,64.82
2018/4/22 3:04,14203,1,85,99.11,4.34028,85,-4630,1491510,0,64.97
2018/4/22 3:14,14806,1,85,99.66,4.34028,85,-4738,1492110,0,65.04
2018/4/22 3:24,15403,1,85,100.03,4.34028,85,-4840,1492710,0,65.29
2018/4/22 3:34,16006,1,85,100.36,4.34028,85,-4978,1493280,0,65.36
2018/4/22 3:44,17015,1,85,100.61,4.34028,85,-5188,1493900,0,65.49
2018/4/22 3:54,17015,2,85,94.27,4.34028,85,-4042,1494050,0,67.72
2018/4/22 4:04,17015,2,85,90.36,4.34028,85,-2044,1494050,0,65.94
2018/4/22 4:14,17015,2,85,87.13,4.34028,85,-1036,1494050,0,64.67
2018/4/22 4:24,17015,2,85,84.91,4.34028,85,-514,1494050,0,63.68
2018/4/22 4:34,17015,2,85,83.32,4.34028,85,-292,1494050,0,62.99
2018/4/22 4:44,17015,2,85,81.99,4.34028,85,-172,1494050,0,62
2018/4/22 4:54,17015,2,85,80.85,4.34028,85,-136,1494050,0,61.26
2018/4/22 5:04,17015,2,85,79.8,4.34028,85,-100,1494050,0,60.61
2018/4/22 5:14,17015,2,85,78.83,4.34028,85,-82,1494050,0,60.12
2018/4/22 5:24,17015,2,85,77.51,4.34028,85,-640,1494050,0,59.84
2018/4/22 5:34,411,1,85,83.87,4.34028,85,-4300,1494460,0,58.88
2018/4/22 5:44,1012,1,85,89.88,4.34028,85,-4426,1495080,0,60.59
2018/4/22 5:54,1598,1,85,91.8,4.34028,85,-4564,1495690,0,61.8
2018/4/22 6:04,2197,1,85,93.05,4.34028,85,-4630,1496320,0,62.47
2018/4/22 6:14,2797,1,85,94.07,4.34028,85,-4750,1496930,0,63.01
2018/4/22 6:24,3126,1,85,94.98,4.34028,85,-4876,1497560,0,63.21
2018/4/22 6:34,3728,1,85,95.86,4.34028,85,-5050,1498180,0,63.39
2018/4/22 6:44,4434,2,85,96.11,4.34028,85,-4408,1498610,0,64.92
2018/4/22 6:54,4434,2,85,86.73,4.34028,85,-2668,1498610,0,65.69
2018/4/22 7:04,4434,2,85,83.49,4.34028,85,-1300,1498610,0,64.47
2018/4/22 7:14,4434,2,85,81.4,4.34028,85,-640,1498610,0,63.24
2018/4/22 7:24,4434,2,85,79.8,4.34028,85,-346,1498610,0,62.09
2018/4/22 7:34,4434,2,85,78.48,4.34028,85,-190,1498610,0,61.21
2018/4/22 7:44,4434,2,85,77.34,4.34028,85,-154,1498610,0,60.47
2018/4/22 7:54,4434,2,85,76.25,4.34028,85,-136,1498610,0,59.84
2018/4/22 8:04,4434,2,85,75.25,4.34028,85,-136,1498610,0,59.32
2018/4/22 8:14,4434,2,85,74.28,4.34028,85,-118,1498610,0,58.8
2018/4/22 8:24,4434,2,85,73.36,4.34028,85,-100,1498610,0,58.41
2018/4/22 8:34,4434,2,85,72.47,4.34028,85,-136,1498610,0,57
2018/4/22 8:44,4434,2,85,71.6,4.34028,85,-118,1498610,0,57.02
2018/4/22 8:54,4434,2,85,70.76,4.34028,85,-118,1498610,0,55.57
2018/4/22 9:04,4434,2,85,69.96,4.34028,85,-100,1498610,0,55.1
2018/4/22 9:14,4434,2,85,69.19,4.34028,85,-118,1498610,0,54.65
2018/4/22 9:24,4434,2,85,68.44,4.34028,85,-154,1498610,0,54.28
2018/4/22 9:34,4434,2,85,67.7,4.34028,85,-172,1498610,0,53.91
2018/4/22 9:44,4434,2,85,67,4.34028,85,-172,1498610,0,53.44
2018/4/22 9:54,4434,2,85,66.31,4.34028,85,-136,1498610,0,53.05
2018/4/22 10:04,4434,2,85,65.61,4.34028,85,-154,1498610,0,52.73
2018/4/22 10:14,4434,2,85,64.97,4.34028,85,-154,1498610,0,52.23
2018/4/22 10:24,4434,2,85,64.3,4.34028,85,-154,1498610,0,51.86
2018/4/22 10:34,4434,2,85,63.66,4.34028,85,-154,1498610,0,51.49
2018/4/22 10:44,4434,2,85,63.04,4.34028,85,-118,1498610,0,51.1
2018/4/22 10:54,4434,2,85,62.42,4.34028,85,-136,1498610,0,50.78
2018/4/22 11:04,4434,2,85,61.85,4.34028,85,-136,1498610,0,50.46
2018/4/22 11:14,4434,2,85,61.26,4.34028,85,-154,1498610,0,50.14
2018/4/22 11:24,4434,2,85,60.69,4.34028,85,-136,1498610,0,49.81
2018/4/22 11:34,4434,2,85,60.12,4.34028,85,-238,1498610,0,49.57
2018/4/22 11:44,4434,2,85,59.55,4.34028,85,-310,1498610,0,49.54
2018/4/22 11:54,4434,2,85,59,4.34028,85,-310,1498610,0,49.62
2018/4/22 12:04,4434,2,85,58.43,4.34028,85,-346,1498610,0,49.47
2018/4/22 12:14,4434,2,85,57.89,4.34028,85,-346,1498610,0,49.3
2018/4/22 12:24,4434,2,85,57.34,4.34028,85,-310,1498610,0,48.78
2018/4/22 12:34,4434,2,85,56.78,4.34028,85,-292,1498610,0,48.56
2018/4/22 12:44,4434,2,85,56.26,4.34028,85,-238,1498610,0,48.23
2018/4/22 12:54,4434,2,85,55.74,4.34028,85,-292,1498610,0,47.99
2018/4/22 13:04,4434,2,85,55.27,4.34028,85,-274,1498610,0,47.89
2018/4/22 13:14,4434,2,85,54.85,4.34028,85,-220,1498610,0,47.67
2018/4/22 13:24,4434,2,85,54.48,4.34028,85,-274,1498610,0,47.49
2018/4/22 13:34,4434,2,85,54.14,4.34028,85,-220,1498610,0,47.27
2018/4/22 13:44,4434,2,85,53.79,4.34028,85,-256,1498610,0,47.05
2018/4/22 13:54,4434,2,85,53.42,4.34028,85,-220,1498610,0,46.88
2018/4/22 14:04,4434,2,85,53.07,4.34028,85,-202,1498610,0,46.68
2018/4/22 14:14,4434,2,85,52.73,4.34028,85,-190,1498610,0,46.46
2018/4/22 14:24,4434,2,85,52.41,4.34028,85,-202,1498610,0,46.26
2018/4/22 14:34,4434,2,85,52.06,4.34028,85,-202,1498610,0,46.01
2018/4/22 14:44,4434,2,85,51.74,4.34028,85,-220,1498610,0,45.86
2018/4/22 14:54,4434,2,85,51.39,4.34028,85,-256,1498610,0,45.62
2018/4/22 15:04,4434,2,85,51.05,4.34028,85,-256,1498610,0,45.27
2018/4/22 15:14,4434,2,85,50.68,4.34028,85,-136,1498610,0,45.05
2018/4/22 15:24,4434,2,85,50.28,4.34028,85,-82,1498610,0,44.51
2018/4/22 15:34,4434,2,85,49.89,4.34028,85,-64,1498610,0,44.24
2018/4/22 15:44,4434,2,85,49.52,4.34028,85,-28,1498610,0,43.7
2018/4/22 15:54,4434,2,85,49.15,4.34028,85,-64,1498610,0,43.5
2018/4/22 16:04,4434,2,85,48.8,4.34028,85,-82,1498610,0,43.09
2018/4/22 16:14,4434,2,85,48.43,4.34028,85,-100,1498610,0,42.64
2018/4/22 16:24,4434,2,85,48.09,4.34028,85,-82,1498610,0,42.57
2018/4/22 16:34,4434,2,85,47.77,4.34028,85,-136,1498610,0,42.12
2018/4/22 16:44,4434,2,85,47.44,4.34028,85,-100,1498610,0,41.83
2018/4/22 16:54,4434,2,85,47.12,4.34028,85,-136,1498610,0,41.63
2018/4/22 17:04,4434,2,85,46.8,4.34028,85,-118,1498610,0,41.41
2018/4/22 17:14,4434,2,85,46.51,4.34028,85,-136,1498610,0,41.21
2018/4/22 17:24,4434,2,85,46.21,4.34028,85,-118,1498610,0,40.92
2018/4/22 17:34,4434,2,85,45.91,4.34028,85,-172,1498610,0,40.79
2018/4/22 17:44,4434,2,85,45.64,4.34028,85,-154,1498610,0,40.77
2018/4/22 17:54,4434,2,85,45.37,4.34028,85,-136,1498610,0,40.67
2018/4/22 18:04,4434,2,85,45.1,4.34028,85,-172,1498610,0,40.43
2018/4/22 18:14,4434,2,85,44.8,4.34028,85,-154,1498610,0,40.35
2018/4/22 18:24,4434,2,85,44.56,4.34028,85,-154,1498610,0,40.13
2018/4/22 18:34,4434,2,85,44.31,4.34028,85,-136,1498610,0,39.94
2018/4/22 18:44,4434,2,85,44.07,4.34028,85,-136,1498610,0,39.71
2018/4/22 18:54,4434,2,85,43.82,4.34028,85,-172,1498610,0,39.49
2018/4/22 19:04,4434,2,85,43.6,4.34028,85,-154,1498610,0,39.37
2018/4/22 19:14,4434,2,85,43.35,4.34028,85,-136,1498610,0,38.92
2018/4/22 19:24,4434,2,85,43.13,4.34028,85,-154,1498610,0,38.95
2018/4/22 19:34,4434,2,85,42.94,4.34028,85,-172,1498610,0,38.6
2018/4/22 19:44,4434,2,85,42.71,4.34028,85,-136,1498610,0,38.38
2018/4/22 19:54,4434,2,85,42.49,4.34028,85,-136,1498610,0,38.26
2018/4/22 20:04,4434,2,85,42.27,4.34028,85,-190,1498610,0,38.06
2018/4/22 20:14,4434,2,85,42.05,4.34028,85,-190,1498610,0,37.89
2018/4/22 20:24,4434,2,85,41.85,4.34028,85,-172,1498610,0,37.79
2018/4/22 20:34,4434,2,85,41.63,4.34028,85,-136,1498610,0,37.62
2018/4/22 20:44,4434,2,85,41.43,4.34028,85,-136,1498610,0,37.45
2018/4/22 20:54,4434,2,85,41.24,4.34028,85,-136,1498610,0,37.3
2018/4/22 21:04,4434,2,85,41.06,4.34028,85,-310,1498610,0,37.37
2018/4/22 21:14,4434,2,85,40.87,4.34028,85,-358,1498610,0,37.55
2018/4/22 21:24,4434,2,85,40.65,4.34028,85,-346,1498610,0,37.47
2018/4/22 21:34,4434,2,85,40.45,4.34028,85,-358,1498610,0,37.4
2018/4/22 21:44,4434,2,85,40.23,4.34028,85,-328,1498610,0,37.3
2018/4/22 21:54,4434,2,85,40.03,4.34028,85,-376,1498610,0,37.23
2018/4/22 22:04,4434,2,85,39.86,4.34028,85,-202,1498610,0,37.01
2018/4/22 22:14,4434,2,85,39.66,4.34028,85,-190,1498610,0,36.74
2018/4/22 22:24,4434,2,85,39.49,4.34028,85,-190,1498610,0,36.42
2018/4/22 22:34,4434,2,85,39.32,4.34028,85,-154,1498610,0,36.15
2018/4/22 22:44,4434,2,85,39.15,4.34028,85,-190,1498610,0,36.02
2018/4/22 22:54,4434,2,85,39,4.34028,85,-202,1498610,0,35.85
2018/4/22 23:04,4434,2,85,38.82,4.34028,85,-256,1498610,0,35.71
2018/4/22 23:14,4434,2,85,38.68,4.34028,85,-346,1498610,0,35.58
2018/4/22 23:24,4434,2,85,38.53,4.34028,85,-346,1498610,0,35.46
2018/4/22 23:34,4434,2,85,38.4,4.34028,85,-346,1498610,0,35.34
2018/4/22 23:44,4434,2,85,38.23,4.34028,85,-346,1498610,0,35.22
2018/4/22 23:54,4434,2,85,38.11,4.34028,85,-346,1498610,0,35.09
2018/4/23 0:04,4434,2,85,37.96,4.34028,85,-328,1498610,0,35.07
2018/4/23 0:14,4434,2,85,37.82,4.34028,85,-328,1498610,0,35.26
2018/4/23 0:24,4434,2,85,37.69,4.34028,85,-328,1498610,0,35.17
2018/4/23 0:34,4434,2,85,37.57,4.34028,85,-328,1498610,0,35.09
2018/4/23 0:44,4434,2,85,37.45,4.34028,85,-310,1498610,0,35.07
2018/4/23 0:54,4434,2,85,37.32,4.34028,85,-310,1498610,0,34.97
2018/4/23 1:04,4434,2,85,37.2,4.34028,85,-310,1498610,0,34.9
2018/4/23 1:14,4434,2,85,37.08,4.34028,85,-310,1498610,0,34.82
2018/4/23 1:24,4434,2,85,36.98,4.34028,85,-292,1498610,0,34.77
2018/4/23 1:34,4434,2,85,36.86,4.34028,85,-292,1498610,0,34.72
2018/4/23 1:44,4434,2,85,36.74,4.34028,85,-310,1498610,0,34.63
2018/4/23 1:54,4434,2,85,36.64,4.34028,85,-292,1498610,0,34.55
2018/4/23 2:04,4434,2,85,36.54,4.34028,85,-292,1498610,0,34.48
2018/4/23 2:14,4434,2,85,36.44,4.34028,85,-274,1498610,0,34.43
2018/4/23 2:24,4434,2,85,36.34,4.34028,85,-274,1498610,0,34.33
2018/4/23 2:34,4434,2,85,36.22,4.34028,85,-274,1498610,0,34.31
2018/4/23 2:44,4434,2,85,36.12,4.34028,85,-256,1498610,0,34.23
2018/4/23 2:54,4434,2,85,36.05,4.34028,85,-274,1498610,0,34.16
2018/4/23 3:04,4434,2,85,35.95,4.34028,85,-274,1498610,0,34.14
2018/4/23 3:14,4434,2,85,35.88,4.34028,85,-256,1498610,0,34.01
2018/4/23 3:24,4434,2,85,35.78,4.34028,85,-256,1498610,0,33.99
2018/4/23 3:34,4434,2,85,35.71,4.34028,85,-256,1498610,0,33.94
2018/4/23 3:44,4434,2,85,35.61,4.34028,85,-274,1498610,0,33.87
2018/4/23 3:54,4434,2,85,35.53,4.34028,85,-100,1498610,0,33.84
2018/4/23 4:04,4434,2,85,35.46,4.34028,85,-100,1498610,0,33.79
2018/4/23 4:14,4434,2,85,35.41,4.34028,85,-64,1498610,0,33.77
2018/4/23 4:24,4434,2,85,35.34,4.34028,85,-82,1498610,0,33.69
2018/4/23 4:34,4434,2,85,35.29,4.34028,85,-100,1498610,0,33.65
2018/4/23 4:44,4434,2,85,35.24,4.34028,85,-100,1498610,0,33.62
2018/4/23 4:54,4434,2,85,35.22,4.34028,85,-82,1498610,0,33.57
2018/4/23 5:04,4434,2,85,35.14,4.34028,85,-118,1498610,0,33.55
2018/4/23 5:14,4434,2,85,35.09,4.34028,85,-118,1498610,0,33.5
2018/4/23 5:24,4434,2,85,35.04,4.34028,85,-118,1498610,0,33.45
2018/4/23 5:34,4434,2,85,35.02,4.34028,85,-202,1498610,0,33.42
2018/4/23 5:44,4434,2,85,34.97,4.34028,85,-274,1498610,0,33.4
2018/4/23 5:54,4434,2,85,34.9,4.34028,85,-292,1498610,0,33.35
2018/4/23 6:04,4434,2,85,34.85,4.34028,85,-256,1498610,0,33.33
2018/4/23 6:14,4434,2,85,34.8,4.34028,85,-274,1498610,0,33.25
2018/4/23 6:24,4434,2,85,34.75,4.34028,85,-256,1498610,0,33.23
2018/4/23 6:34,4434,2,85,34.68,4.34028,85,-256,1498610,0,33.18
2018/4/23 6:44,4434,2,85,34.63,4.34028,85,-292,1498610,0,33.13
2018/4/23 6:54,4434,2,85,34.58,4.34028,85,-310,1498610,0,33.08
2018/4/23 7:04,4434,2,85,34.53,4.34028,85,-82,1498610,0,33.03
2018/4/23 7:14,4434,2,85,34.48,4.34028,85,-46,1498610,0,32.84
2018/4/23 7:24,4434,2,85,34.41,4.34028,85,-64,1498610,0,32.66
2018/4/23 7:34,4434,2,85,34.33,4.34028,85,-64,1498610,0,32.61
2018/4/23 7:44,4434,2,85,34.26,4.34028,85,-118,1498610,0,32.57
2018/4/23 7:54,4434,2,85,34.18,4.34028,85,-100,1498610,0,32.52
2018/4/23 8:04,4434,2,85,34.09,4.34028,85,-100,1498610,0,32.49
2018/4/23 8:14,4434,2,85,34.01,4.34028,85,-100,1498610,0,32.47
2018/4/23 8:24,4434,2,85,33.96,4.34028,85,-136,1498610,0,32.42
2018/4/23 8:34,4434,2,85,33.89,4.34028,85,-154,1498610,0,32.34
2018/4/23 8:44,4434,2,85,33.82,4.34028,85,-118,1498610,0,32.32
2018/4/23 8:54,4434,2,85,33.77,4.34028,85,-172,1498610,0,32.25
2018/4/23 9:04,4434,2,85,33.69,4.34028,85,-172,1498610,0,32.17
2018/4/23 9:14,4434,2,85,33.62,4.34028,85,-136,1498610,0,32.1
2018/4/23 9:24,4434,2,85,33.57,4.34028,85,-172,1498610,0,31.98
2018/4/23 9:34,4434,2,85,33.5,4.34028,85,-118,1498610,0,32
2018/4/23 9:44,4434,2,85,33.42,4.34028,85,-136,1498610,0,31.93
2018/4/23 9:54,4434,2,85,33.38,4.34028,85,-136,1498610,0,31.93
2018/4/23 10:04,4434,2,85,33.3,4.34028,85,-154,1498610,0,31.9
2018/4/23 10:14,4434,2,85,33.25,4.34028,85,-202,1498610,0,31.85
2018/4/23 10:24,4434,2,85,33.2,4.34028,85,-172,1498610,0,31.78
2018/4/23 10:34,4434,2,85,33.15,4.34028,85,-202,1498610,0,31.76
2018/4/23 10:44,4434,2,85,33.11,4.34028,85,-154,1498610,0,31.68
2018/4/23 10:54,4434,2,85,33.06,4.34028,85,-172,1498610,0,31.61
2018/4/23 11:04,4434,2,85,32.98,4.34028,85,-190,1498610,0,31.56
2018/4/23 11:14,4434,2,85,32.93,4.34028,85,-202,1498610,0,31.54
2018/4/23 11:24,4434,2,85,32.88,4.34028,85,-202,1498610,0,31.51
2018/4/23 11:34,4434,2,85,32.84,4.34028,85,-202,1498610,0,31.41
2018/4/23 11:44,4434,2,85,32.74,4.34028,85,-274,1498610,0,31.39
2018/4/23 11:54,4434,2,85,32.69,4.34028,85,-256,1498610,0,31.31
2018/4/23 12:04,4434,2,85,32.64,4.34028,85,-292,1498610,0,31.31
2018/4/23 12:14,4434,2,85,32.59,4.34028,85,-292,1498610,0,31.29
2018/4/23 12:24,4434,2,85,32.54,4.34028,85,-292,1498610,0,31.27
2018/4/23 12:34,4434,2,85,32.49,4.34028,85,-292,1498610,0,31.22
2018/4/23 12:44,4434,2,85,32.44,4.34028,85,-274,1498610,0,31.19
2018/4/23 12:54,4434,2,85,32.39,4.34028,85,-256,1498610,0,31.22
2018/4/23 13:04,4434,2,85,32.37,4.34028,85,-256,1498610,0,31.22
2018/4/23 13:14,4434,2,85,32.34,4.34028,85,-256,1498610,0,31.19
2018/4/23 13:24,4434,2,85,32.32,4.34028,85,-202,1498610,0,31.19
2018/4/23 13:34,4434,2,85,32.3,4.34028,85,-256,1498610,0,31.17
2018/4/23 13:44,4434,2,85,32.25,4.34028,85,-202,1498610,0,31.12
2018/4/23 13:54,4434,2,85,32.25,4.34028,85,-238,1498610,0,31.09
2018/4/23 14:04,4434,2,85,32.2,4.34028,85,-238,1498610,0,31.09
2018/4/23 14:14,4434,2,85,32.17,4.34028,85,-202,1498610,0,31.09
2018/4/23 14:24,4434,2,85,32.12,4.34028,85,-238,1498610,0,31.07
2018/4/23 14:34,4434,2,85,32.12,4.34028,85,-256,1498610,0,31.04
2018/4/23 14:44,4434,2,85,32.08,4.34028,85,-238,1498610,0,31
2018/4/23 14:54,4434,2,85,32.08,4.34028,85,-136,1498610,0,30.9
2018/4/23 15:04,4434,2,85,32.03,4.34028,85,-82,1498610,0,30.85
2018/4/23 15:14,4434,2,85,32,4.34028,85,-64,1498610,0,30.8
2018/4/23 15:24,4434,2,85,31.95,4.34028,85,-100,1498610,0,30.75
2018/4/23 15:34,4434,2,85,31.93,4.34028,85,-82,1498610,0,30.7
2018/4/23 15:44,4434,2,85,31.85,4.34028,85,-82,1498610,0,30.7
2018/4/23 15:54,4434,2,85,31.85,4.34028,85,-118,1498610,0,30.6
2018/4/23 16:04,4434,2,85,31.81,4.34028,85,-136,1498610,0,30.53
2018/4/23 16:14,4434,2,85,31.73,4.34028,85,-172,1498610,0,30.53
2018/4/23 16:24,4434,2,85,31.71,4.34028,85,-172,1498610,0,30.46
2018/4/23 16:34,4434,2,85,31.68,4.34028,85,-172,1498610,0,30.38
2018/4/23 16:44,4434,2,85,31.63,4.34028,85,-190,1498610,0,30.43
2018/4/23 16:54,4434,2,85,31.61,4.34028,85,-190,1498610,0,30.41
2018/4/23 17:04,4434,2,85,31.58,4.34028,85,-202,1498610,0,30.41
2018/4/23 17:14,4434,2,85,31.54,4.34028,85,-202,1498610,0,30.36
2018/4/23 17:24,4434,2,85,31.51,4.34028,85,-202,1498610,0,30.33
2018/4/23 17:34,4434,2,85,31.49,4.34028,85,-190,1498610,0,30.31
2018/4/23 17:44,4434,2,85,31.49,4.34028,85,-172,1498610,0,30.31
2018/4/23 17:54,4434,2,85,31.44,4.34028,85,-172,1498610,0,30.26
2018/4/23 18:04,4434,2,85,31.41,4.34028,85,-202,1498610,0,30.28
2018/4/23 18:14,4434,2,85,31.39,4.34028,85,-220,1498610,0,30.21
2018/4/23 18:24,4434,2,85,31.36,4.34028,85,-172,1498610,0,30.19
2018/4/23 18:34,4434,2,85,31.31,4.34028,85,-190,1498610,0,30.16
2018/4/23 18:44,4434,2,85,31.29,4.34028,85,-202,1498610,0,30.14
2018/4/23 18:54,4434,2,85,31.27,4.34028,85,-190,1498610,0,30.09
2018/4/23 19:04,4434,2,85,31.24,4.34028,85,-190,1498610,0,30.06
2018/4/23 19:14,4434,2,85,31.22,4.34028,85,-202,1498610,0,30.04
2018/4/23 19:24,4434,2,85,31.17,4.34028,85,-154,1498610,0,29.99
2018/4/23 19:34,4434,2,85,31.17,4.34028,85,-190,1498610,0,30.01
2018/4/23 19:44,4434,2,85,31.12,4.34028,85,-202,1498610,0,29.94
2018/4/23 19:54,4434,2,85,31.09,4.34028,85,-172,1498610,0,29.94
2018/4/23 20:04,4434,2,85,31.07,4.34028,85,-202,1498610,0,29.92
2018/4/23 20:14,4434,2,85,31.04,4.34028,85,-172,1498610,0,29.89
2018/4/23 20:24,4434,2,85,31.02,4.34028,85,-136,1498610,0,29.87
2018/4/23 20:34,4434,2,85,31,4.34028,85,-118,1498610,0,29.84
2018/4/23 20:44,4434,2,85,30.97,4.34028,85,-118,1498610,0,29.79
2018/4/23 20:54,4434,2,85,30.95,4.34028,85,-100,1498610,0,29.82
2018/4/23 21:04,4434,2,85,30.92,4.34028,85,-256,1498610,0,29.77
2018/4/23 21:14,4434,2,85,30.87,4.34028,85,-412,1498610,0,29.84
2018/4/23 21:24,4434,2,85,30.85,4.34028,85,-412,1498610,0,29.82
2018/4/23 21:34,4434,2,85,30.85,4.34028,85,-394,1498610,0,29.82
2018/4/23 21:44,4434,2,85,30.8,4.34028,85,-358,1498610,0,29.79
2018/4/23 21:54,4434,2,85,30.77,4.34028,85,-328,1498610,0,29.72
2018/4/23 22:04,4434,2,85,30.77,4.34028,85,-358,1498610,0,29.7
2018/4/23 22:14,4434,2,85,30.73,4.34028,85,-238,1498610,0,29.65
2018/4/23 22:24,4434,2,85,30.7,4.34028,85,-220,1498610,0,29.55
2018/4/23 22:34,4434,2,85,30.68,4.34028,85,-190,1498610,0,29.52
2018/4/23 22:44,4434,2,85,30.65,4.34028,85,-202,1498610,0,29.5
2018/4/23 22:54,4434,2,85,30.63,4.34028,85,-190,1498610,0,29.47
2018/4/23 23:04,4434,2,85,30.58,4.34028,85,-346,1498610,0,29.43
2018/4/23 23:14,4434,2,85,30.55,4.34028,85,-412,1498610,0,29.43
2018/4/23 23:24,4434,2,85,30.53,4.34028,85,-430,1498610,0,29.43
2018/4/23 23:34,4434,2,85,30.51,4.34028,85,-412,1498610,0,29.4
2018/4/23 23:44,4434,2,85,30.46,4.34028,85,-394,1498610,0,29.38
2018/4/23 23:54,4434,2,85,30.46,4.34028,85,-358,1498610,0,29.35
2018/4/24 0:04,4434,2,85,30.41,4.34028,85,-376,1498610,0,29.33
2018/4/24 0:14,4434,2,85,30.38,4.34028,85,-376,1498610,0,29.3
2018/4/24 0:24,4434,2,85,30.36,4.34028,85,-358,1498610,0,29.28
2018/4/24 0:34,4434,2,85,30.33,4.34028,85,-358,1498610,0,29.3
2018/4/24 0:44,4434,2,85,30.31,4.34028,85,-346,1498610,0,29.28
2018/4/24 0:54,4434,2,85,30.28,4.34028,85,-346,1498610,0,29.35
2018/4/24 1:04,4434,2,85,30.26,4.34028,85,-346,1498610,0,29.35
2018/4/24 1:14,4434,2,85,30.24,4.34028,85,-328,1498610,0,29.35
2018/4/24 1:24,4434,2,85,30.24,4.34028,85,-310,1498610,0,29.35
